# NeutrinoPhotonNeutrinoTopPair cumulative differential rate
# photon field: Cosmic Microwave Background, T_CMB = 2.72548 K
# Produced with crpropa-data version: b4d40dba332f6b1ad7c4075ede4da4da0e3840ac
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
25.24	5.13242e-17	8.41408e-16	1.37001e-15	1.43087e-15	1.43243e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15	1.43244e-15
25.30	1.09954e-16	2.22346e-15	4.17033e-15	4.52156e-15	4.53793e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15	4.53810e-15
25.36	2.05800e-16	5.03293e-15	1.09366e-14	1.25171e-14	1.26412e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14	1.26438e-14
25.42	3.42577e-16	9.93677e-15	2.50177e-14	3.07315e-14	3.14405e-14	3.14676e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14	3.14678e-14
25.48	5.15265e-16	1.73963e-14	5.05159e-14	6.75523e-14	7.07121e-14	7.09160e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14	7.09198e-14
25.54	7.10066e-16	2.74115e-14	9.10905e-14	1.33956e-13	1.45278e-13	1.46435e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13	1.46475e-13
25.60	9.07436e-16	3.94032e-14	1.48354e-13	2.41244e-13	2.74720e-13	2.79849e-13	2.80143e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13	2.80148e-13
25.66	1.08692e-15	5.22984e-14	2.20620e-13	3.97143e-13	4.80742e-13	4.99017e-13	5.00681e-13	5.00733e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13	5.00734e-13
25.73	1.23156e-15	6.47832e-14	3.02698e-13	6.01669e-13	7.81612e-13	8.35375e-13	8.42716e-13	8.43106e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13	8.43112e-13
25.79	1.33070e-15	7.56088e-14	3.86891e-13	8.44758e-13	1.18469e-12	1.31832e-12	1.34438e-12	1.34658e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12	1.34664e-12
25.85	1.38041e-15	8.38333e-14	4.64768e-13	1.10710e-12	1.67984e-12	1.96629e-12	2.04265e-12	2.05232e-12	2.05281e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12	2.05282e-12
25.91	1.38284e-15	8.89484e-14	5.28986e-13	1.36403e-12	2.23720e-12	2.77633e-12	2.96552e-12	2.99973e-12	3.00246e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12	3.00254e-12
25.97	1.34436e-15	9.08695e-14	5.74544e-13	1.59087e-12	2.81104e-12	3.71645e-12	4.12077e-12	4.22076e-12	4.23276e-12	4.23334e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12	4.23335e-12
26.03	1.27366e-15	8.98598e-14	5.99268e-13	1.76784e-12	3.34873e-12	4.72517e-12	5.48415e-12	5.73121e-12	5.77356e-12	5.77682e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12	5.77692e-12
26.09	1.18011e-15	8.64054e-14	6.03563e-13	1.88296e-12	3.80151e-12	5.72021e-12	6.99186e-12	7.51866e-12	7.64214e-12	7.65642e-12	7.65709e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12	7.65710e-12
26.15	1.07253e-15	8.10985e-14	5.89786e-13	1.93273e-12	4.13325e-12	6.61389e-12	8.54318e-12	9.53002e-12	9.83452e-12	9.88478e-12	9.88855e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12	9.88865e-12
26.21	9.58568e-16	7.45410e-14	5.61447e-13	1.92093e-12	4.32507e-12	7.33003e-12	1.00146e-11	1.16651e-11	1.23131e-11	1.24594e-11	1.24758e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11	1.24766e-11
26.27	8.44267e-16	6.72795e-14	5.22496e-13	1.85645e-12	4.37547e-12	7.81667e-12	1.12822e-11	1.37822e-11	1.49941e-11	1.53541e-11	1.54119e-11	1.54161e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11	1.54162e-11
